signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-05-11,601991,大唐发电,3,观察池,83.0,9,9.69,10.02,10.02,13.14,33.33,18.23,30.21,,33.17,33.33,,人气Top3；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；涨停封板不可买,v2
2026-04-24,002192,融捷股份,79,普通观察,60.0,17,3.19,4.8,9.86,-0.86,33.29,15.08,28.86,13.0,15.08,33.29,33.29,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热,-,v2
2026-04-10,600743,华远控股,30,不推送,57.0,27,10.19,10.19,10.19,-7.17,33.21,9.06,1.51,-10.19,33.21,33.21,33.21,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续,短线涨幅偏高；偏离20日线较大,v2
2026-05-14,002208,合肥城建,87,观察池,55.5,6,-0.96,4.85,9.85,9.44,33.13,26.87,17.63,,26.87,33.13,,当日涨停附近；收在日内高位；温和放量；近5日强势延续；弱市中个股相对抗跌,短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；涨停封板不可买,v2
2026-04-15,002580,圣阳股份,14,不推送,42.0,24,5.14,10.01,10.01,3.21,33.12,30.59,5.78,13.18,33.12,33.12,33.12,人气Top20；当日涨停附近；收在日内高位；连续上榜确认,短线涨幅过热；远离20日线过多,v2
2026-04-17,603178,圣龙股份,91,不推送,52.0,22,4.65,9.99,9.99,14.75,33.12,21.47,-1.44,11.94,33.12,33.12,33.12,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,放量过猛,v2
2026-04-15,300308,中际旭创,35,不推送,28.0,24,-1.1,3.67,3.73,33.08,33.08,8.85,13.54,8.34,12.56,14.39,17.82,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；人气排名明显回落；上影线偏长,v2
2026-04-17,600103,青山纸业,72,不推送,38.0,22,-0.47,10.0,10.0,-1.86,33.02,27.91,12.79,8.6,33.02,33.02,33.02,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,人气排名明显回落,v2
2026-05-06,600105,永鼎股份,97,不推送,0.0,13,2.12,2.99,5.59,11.55,32.96,17.76,23.37,19.0,19.05,32.02,32.96,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落,v2
2026-04-13,000890,法尔胜,23,不推送,0.0,26,-4.94,-7.98,-2.28,-11.03,32.93,-5.78,3.04,25.55,-2.28,3.42,32.93,人气Top50；连续上榜确认；人气排名明显上升,当日转弱；近5日趋势未确认；仍在20日线下方,v2
2026-04-21,600487,亨通光电,35,不推送,42.0,20,-0.17,10.0,10.0,22.16,32.93,16.29,14.2,29.21,19.23,24.57,32.93,人气Top50；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段；人气排名明显回落,v2
2026-04-14,002565,顺灏股份,50,普通观察,66.0,25,0.12,2.31,7.34,-4.05,32.89,9.36,29.02,8.96,12.08,29.02,32.89,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-05-08,002491,通鼎互联,27,观察池,88.0,10,10.02,10.02,10.02,10.36,32.87,30.45,9.34,10.36,32.87,32.87,32.87,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2低分涨停修正,涨停封板不可买,v2
2026-04-23,000988,华工科技,83,不推送,0.0,18,-2.25,-1.98,-0.25,32.86,32.86,-1.75,1.6,22.53,3.06,3.06,27.92,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落,v2
2026-04-30,002580,圣阳股份,16,不推送,6.0,13,1.71,8.37,8.55,-5.09,32.82,19.72,24.34,0.07,19.72,31.7,32.82,人气Top20；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-17,603906,龙蟠科技,80,不推送,18.0,22,-0.27,5.08,6.5,9.97,32.82,10.12,25.28,29.28,10.12,27.93,32.82,当日上涨；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；上影线偏长,v2
2026-04-23,600330,天通股份,81,不推送,0.0,18,-1.13,1.13,6.99,14.3,32.81,3.2,8.95,27.58,11.25,11.25,32.81,放量仍可控；近5日强势延续；持续霸榜,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段；人气排名明显回落,v2
2026-04-30,301217,铜冠铜箔,32,不推送,32.0,13,0.27,13.03,18.08,16.07,32.7,13.02,20.64,11.73,18.08,22.54,32.7,人气Top50；当日涨停附近；温和放量；连续上榜确认,短线涨幅过热；远离20日线过多,v2
2026-04-24,603318,水发燃气,40,不推送,22.0,17,7.46,10.01,10.01,-12.47,32.57,27.74,27.3,1.23,30.73,32.57,32.57,人气Top50；当日涨停附近；收在日内高位,量能不足；短线涨幅过热；偏离20日线较大；一字或近似一字，参与点差,v2
2026-04-15,603985,恒润股份,19,不推送,46.0,24,1.43,10.0,10.0,16.58,32.54,7.93,14.16,20.89,15.19,15.19,32.54,人气Top20；当日上涨；温和放量；站上20日线且不过热,-,v2
2026-05-06,600522,中天科技,53,不推送,54.0,12,0.89,7.27,7.27,22.47,32.48,22.58,21.86,26.91,25.74,29.07,32.48,当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段,v2
2026-04-22,002491,通鼎互联,100,不推送,34.0,19,-1.22,-2.26,5.69,32.4,32.4,-2.32,-3.77,32.0,5.69,5.69,32.0,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落,v2
2026-05-06,000890,法尔胜,48,观察池,58.0,12,25.91,17.74,32.3,-8.95,32.3,3.81,9.81,0.0,32.3,32.3,32.3,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；市场强势且个股相对强势,涨停封板不可买,v2
2026-04-15,000657,中钨高新,70,不推送,0.0,24,0.91,10.0,10.0,32.22,32.22,24.08,23.21,21.47,28.76,28.76,28.76,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-05-11,600745,*ST闻泰,58,不推送,0.0,9,32.12,32.12,32.12,-1.64,32.12,19.25,7.65,,32.12,32.12,,连续上榜确认,当日转弱；放量过猛；近5日趋势未确认；仍在20日线下方；人气排名明显回落；强势市里个股相对走弱；v2回避转弱弱收盘样本；v2回避人气转弱样本；v2回避中后段放量追高样本,v2
2026-04-27,000889,中嘉博创,82,不推送,4.0,16,0.0,10.09,10.09,-5.16,32.06,-0.9,19.96,19.28,11.66,19.96,32.06,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-30,600703,三安光电,90,不推送,0.0,13,2.85,7.39,10.02,18.51,31.97,11.78,22.31,23.26,13.02,24.36,31.97,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-05-06,600703,三安光电,14,不推送,10.0,13,2.85,7.39,10.02,18.51,31.97,11.78,22.31,23.26,13.02,24.36,31.97,人气Top20；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认,v2
2026-04-14,600152,维科技术,39,强推观察,96.0,25,4.29,1.51,10.01,10.09,31.96,16.9,9.42,31.96,16.9,28.6,31.96,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-28,600522,中天科技,83,不推送,12.0,15,-2.29,-2.06,-1.46,25.2,31.94,-0.31,16.86,17.11,0.71,17.6,31.94,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落,v2
2026-04-23,002428,云南锗业,37,不推送,11.0,18,-1.05,0.31,5.75,13.29,31.92,-9.37,-8.94,31.92,5.75,5.75,31.92,人气Top50；温和放量；近5日强势延续；持续霸榜,收盘承接偏弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段；上影线偏长,v2
2026-04-13,600105,永鼎股份,15,不推送,48.0,26,-1.55,-3.93,-0.21,22.25,31.78,1.99,8.01,25.37,4.65,13.33,31.78,人气Top20；温和放量；近5日趋势升温；连续上榜确认,偏离20日线较大,v2
2026-04-17,002156,通富微电,87,不推送,16.0,22,0.1,0.64,2.2,31.67,31.67,1.47,0.5,18.2,2.2,6.23,18.2,温和放量；近5日趋势升温；站上20日线且不过热,收盘承接偏弱；上影线偏长,v2
2026-05-11,002929,润建股份,19,不推送,2.0,9,2.02,5.18,7.42,11.15,31.66,14.54,26.52,,27.27,31.66,,人气Top20；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-04-30,603399,永杉锂业,24,不推送,37.0,13,10.01,10.01,10.01,-7.43,31.61,23.72,24.19,-4.85,28.11,31.61,31.61,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升,量能不足；短线涨幅偏高；远离20日线过多；一字或近似一字，参与点差,v2
2026-04-17,002149,西部材料,75,不推送,30.0,22,0.02,10.0,10.0,31.61,31.61,16.97,5.66,27.48,19.6,22.1,27.48,温和放量；近5日趋势升温；站上20日线且不过热,人气排名明显回落,v2
2026-05-06,603399,永杉锂业,38,不推送,33.0,13,10.01,10.01,10.01,-7.43,31.61,23.72,24.19,-4.85,28.11,31.61,31.61,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认,量能不足；短线涨幅偏高；远离20日线过多；一字或近似一字，参与点差,v2
2026-04-27,000988,华工科技,59,不推送,32.0,16,-0.24,-2.69,0.39,31.59,31.59,0.62,12.38,15.67,1.84,13.24,26.69,当日上涨；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；上影线偏长,v2
2026-05-15,002081,金螳螂,7,不推送,0.0,5,24.25,24.25,31.46,4.39,31.46,9.14,4.39,,31.46,31.46,,人气Top10；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；热度可能进入后段；震荡市里相对走弱；v2回避转弱弱收盘样本,v2
2026-04-30,002181,粤传媒,34,强推观察,105.0,13,0.0,10.01,10.01,-16.62,31.35,11.28,13.1,-3.27,19.89,19.89,31.35,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,短线涨幅偏高,v2
2026-04-22,002297,博云新材,42,不推送,23.0,19,1.23,9.61,10.0,31.0,31.35,1.18,14.39,23.95,10.65,20.06,31.35,人气Top50；当日上涨；温和放量；近5日强势延续；持续霸榜,短线涨幅偏高；远离20日线过多；热度可能进入后段；人气排名明显回落,v2
2026-05-06,002181,粤传媒,19,强推观察,117.0,13,0.0,10.01,10.01,-16.62,31.35,11.28,13.1,-3.27,19.89,19.89,31.35,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,短线涨幅偏高,v2
2026-04-16,300390,天华新能,40,不推送,51.0,23,-0.79,2.46,6.21,4.04,31.33,0.15,-6.55,28.97,6.21,6.21,31.33,人气Top50；当日涨停附近；温和放量；近5日强势延续；人气排名明显上升,短线涨幅偏高；偏离20日线较大,v2
2026-04-13,002342,巨力索具,28,普通观察,63.0,26,0.0,4.96,5.32,-19.4,31.09,13.28,19.16,12.73,20.44,22.4,31.09,人气Top50；当日上涨；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正,短线涨幅偏高,v2
2026-05-15,002281,光迅科技,20,不推送,0.0,5,3.5,11.41,14.02,14.57,30.99,25.47,14.57,,30.99,30.99,,人气Top20；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势,当日转弱；收盘承接偏弱；量能不足；热度可能进入后段；v2回避转弱弱收盘样本,v2
2026-04-20,002990,盛视科技,70,不推送,0.0,21,-0.45,-8.06,-0.2,29.65,30.92,0.18,-0.82,30.92,1.55,10.22,30.92,放量仍可控；近5日强势延续；持续霸榜,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段；人气排名明显回落,v2
2026-04-17,603538,美诺华,81,不推送,12.0,22,1.6,-2.08,1.92,-3.92,30.88,-3.81,9.68,30.48,3.3,13.14,30.88,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落,v2
2026-04-24,300390,天华新能,42,普通观察,66.0,17,-1.0,3.55,6.79,-2.04,30.84,21.43,26.04,9.68,22.63,30.84,30.84,人气Top50；当日涨停附近；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升,-,v2
2026-04-13,001896,豫能控股,39,普通观察,74.0,26,3.19,4.51,9.99,9.37,30.81,18.39,30.4,13.74,22.69,30.4,30.81,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-17,603083,剑桥科技,37,重点观察,76.0,22,9.7,4.63,9.78,30.77,30.77,18.32,5.55,23.16,21.54,21.54,28.86,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；人气排名明显上升；v2强势延续修正；v2低分涨停修正,偏离20日线较大,v2
2026-04-14,601778,晶科科技,21,重点观察,82.0,25,-0.17,0.33,1.82,4.98,30.68,14.59,5.31,18.08,21.56,21.56,30.68,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-24,002580,圣阳股份,12,不推送,38.0,17,-1.59,4.04,8.84,-5.85,30.65,3.25,7.51,25.63,8.84,8.84,30.65,人气Top20；温和放量；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段,v2
2026-04-23,603618,杭电股份,23,强推观察,93.0,18,0.8,-2.71,5.48,29.04,30.63,-7.48,-10.03,28.78,5.48,5.48,30.63,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正,短线涨幅偏高,v2
2026-05-12,000636,风华高科,68,不推送,24.0,8,0.28,2.67,3.37,30.62,30.62,-6.25,12.4,,4.86,12.4,,近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,-,v2
2026-04-17,603601,再升科技,97,不推送,38.0,22,0.81,5.42,7.99,30.6,30.6,7.11,-3.99,13.27,12.73,12.73,18.08,收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；人气排名明显回落,v2
2026-04-10,600487,亨通光电,23,不推送,8.0,27,-1.75,-4.45,-0.05,30.49,30.49,-6.88,-0.59,24.22,-0.05,0.21,27.37,人气Top50；温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱,v2
2026-04-10,300476,胜宏科技,54,不推送,42.0,27,-1.66,2.91,4.25,30.48,30.48,2.66,13.43,9.66,8.69,16.41,21.55,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-16,001309,德明利,89,不推送,29.0,23,-1.32,-0.6,0.47,30.42,30.42,-0.43,-4.28,1.55,4.1,5.44,5.44,当日上涨；温和放量；近5日强势延续；持续霸榜,短线涨幅偏高；偏离20日线较大；热度可能进入后段,v2
2026-04-15,002536,飞龙股份,87,不推送,12.0,24,0.25,0.59,2.18,30.39,30.39,14.41,11.28,1.51,14.41,16.2,16.2,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱,v2
2026-04-30,300136,信维通信,50,普通观察,66.0,13,0.71,6.44,9.91,30.32,30.32,10.95,19.66,21.52,13.67,29.38,29.38,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-05-08,603459,红板科技,65,观察池,61.0,10,10.01,10.01,10.01,30.3,30.3,16.85,3.39,30.3,23.24,23.24,30.3,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,v2
2026-04-27,002342,巨力索具,13,不推送,14.0,16,0.11,0.33,2.82,-28.5,30.29,7.55,20.09,8.09,10.21,20.09,30.29,人气Top20；站上20日线且不过热；持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-15,601778,晶科科技,55,不推送,42.0,24,3.31,10.08,10.08,4.63,30.25,7.6,8.1,15.04,21.16,21.16,30.25,收盘承接较强；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-27,002297,博云新材,3,不推送,52.0,16,2.29,9.99,9.99,29.47,30.2,19.34,20.56,21.33,23.72,26.64,30.2,人气Top3；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,当日转弱；偏离20日线较大；热度可能进入后段,v2
2026-04-21,002384,东山精密,9,重点观察,82.0,20,1.57,10.0,10.0,30.19,30.19,10.92,8.56,24.79,15.7,15.7,26.08,人气Top10；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段,v2
2026-05-06,600736,苏州高新,48,不推送,12.0,13,1.96,7.61,10.06,-7.36,30.18,20.98,22.21,-1.84,30.18,30.18,30.18,人气Top50；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v2
2026-04-30,600736,苏州高新,94,不推送,0.0,13,1.96,7.61,10.06,-7.36,30.18,20.98,22.21,-1.84,30.18,30.18,30.18,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落,v2
2026-05-06,688525,佰维存储,31,不推送,12.0,13,8.16,17.37,19.98,17.79,30.15,9.57,16.56,18.24,19.98,22.04,30.15,人气Top50；温和放量；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱,v2
2026-05-14,600584,长电科技,14,不推送,0.0,6,-1.48,3.66,6.66,30.14,30.14,8.59,19.36,,10.64,27.29,,人气Top20；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；量能不足；弱市先收缩执行；v2回避转弱弱收盘样本,v2
2026-04-13,600703,三安光电,43,不推送,52.0,26,-1.2,-1.85,1.12,30.12,30.12,-2.57,9.64,18.31,1.12,11.81,29.0,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认,仍在20日线下方,v2
2026-05-07,603618,杭电股份,46,观察池,94.0,11,0.82,10.0,10.0,18.51,30.12,18.27,10.53,17.75,19.97,20.58,30.12,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正,涨停封板不可买,v2
2026-05-06,001896,豫能控股,81,不推送,0.0,12,11.4,12.41,14.02,5.7,30.11,12.74,19.11,-0.2,17.77,25.22,30.11,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-04-30,002217,合力泰,31,不推送,20.0,13,4.84,10.03,10.03,-2.42,30.1,18.69,20.07,2.08,26.3,30.1,30.1,人气Top50；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱,v2
2026-05-06,002217,合力泰,15,不推送,24.0,13,4.84,10.03,10.03,-2.42,30.1,18.69,20.07,2.08,26.3,30.1,30.1,人气Top20；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-15,600152,维科技术,62,不推送,14.0,24,-1.41,4.72,5.22,8.45,29.99,15.41,3.89,20.13,26.68,26.68,29.99,放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；人气排名明显回落；上影线偏长,v2
2026-04-15,002565,顺灏股份,7,不推送,40.0,24,-0.17,0.28,1.02,-6.21,29.89,14.63,24.01,4.63,16.16,29.89,29.89,人气Top10；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,收盘承接偏弱；上影线偏长,v2
2026-04-30,000066,中国长城,7,强推观察,120.0,13,9.99,9.99,9.99,5.6,29.87,16.5,27.95,4.54,23.21,29.87,29.87,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；v2强势延续修正；v2低分涨停修正,热度可能进入后段,v2
2026-05-06,000066,中国长城,6,强推观察,116.0,12,17.51,20.99,20.99,5.6,29.87,18.06,27.09,4.79,24.97,29.87,29.87,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；v2强势延续修正；v2低分涨停修正,热度可能进入后段,v2
2026-04-28,002342,巨力索具,80,不推送,4.0,15,-1.89,2.27,4.44,-28.73,29.87,8.82,19.64,5.14,11.47,29.87,29.87,站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；人气排名明显回落,v2
2026-05-06,002565,顺灏股份,82,不推送,0.0,12,16.16,17.1,17.87,-2.12,29.72,28.48,19.52,0.65,29.72,29.72,29.72,站上20日线且不过热,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-04-29,002498,汉缆股份,73,普通观察,60.0,14,0.0,-3.33,0.55,-1.22,29.71,2.99,0.89,6.98,4.1,4.1,29.71,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热,-,v2
2026-04-27,600330,天通股份,45,不推送,26.0,16,-1.5,-3.65,1.75,6.71,29.65,1.71,2.04,19.62,2.95,6.49,29.65,人气Top50；当日上涨；温和放量；近5日趋势升温；人气排名明显上升,收盘承接偏弱；偏离20日线较大；上影线偏长,v2
2026-04-16,002536,飞龙股份,41,不推送,40.0,23,-0.94,3.42,5.53,29.63,29.63,6.91,5.83,-0.36,15.52,15.52,15.52,人气Top50；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v2
2026-04-14,000988,华工科技,11,不推送,36.0,25,-0.2,-6.91,-0.2,29.58,29.58,-3.27,-3.61,-4.18,-0.2,-0.2,2.38,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱,v2
2026-04-16,002565,顺灏股份,63,不推送,36.0,23,0.62,6.59,9.24,-6.48,29.52,25.75,11.32,7.15,25.75,29.52,29.52,收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-20,600707,彩虹股份,50,普通观察,66.0,21,1.28,-1.4,4.2,29.52,29.52,-0.47,3.62,5.48,7.0,7.0,7.0,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；v2低分涨停修正,偏离20日线较大；人气排名明显回落,v2
2026-04-23,001267,汇绿生态,47,强推观察,96.0,18,1.65,-1.34,5.24,18.99,29.5,1.59,5.85,26.14,6.4,11.23,29.5,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-15,002418,康盛股份,59,不推送,20.0,24,0.0,2.36,4.73,1.82,29.45,23.82,22.55,6.55,23.82,28.73,29.45,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱,v2
2026-04-23,600110,诺德股份,43,不推送,0.0,18,-3.56,5.29,7.34,7.66,29.34,13.92,15.97,16.94,18.23,22.33,29.34,人气Top50；温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落,v2
